name,parent,depth,is_category
Fluorescent lamp socket T8-18W (LFL),Beleuchtung,5,False
Fluorescent lamp socket T8-36W (LFL) (LFL),Beleuchtung,5,False
Iqona IMT,Beleuchtung,5,False
LED office luminaire,Beleuchtung,5,False
LUNA BL (PRACHT Industry GmbH),Beleuchtung,5,False
Louvrelight 2x T8-36W (LFL),Beleuchtung,5,False
Louvrelight integrated into ceiling 2x T5-28W (LFL),Beleuchtung,5,False
Louvrelight integrated into ceiling 3x T5-14W (LFL),Beleuchtung,5,False
Louvrelight integrated into ceiling 3x T8-18W (LFL),Beleuchtung,5,False
ORN 500,Beleuchtung,5,False
Piatello A,Beleuchtung,5,False
Punta PXR,Beleuchtung,5,False
RS PRO 5100/5150 C (Steinel GmbH),Beleuchtung,5,False
RS PRO 5100/5150 SC (Steinel GmbH),Beleuchtung,5,False
RS PRO R-Series (Steinel GmbH),Beleuchtung,5,False
RS PRO S-Series (Steinel GmbH),Beleuchtung,5,False
Reactive (low-loss) control gear,Beleuchtung,5,False
Tarus 400,Beleuchtung,5,False
Autoclaved Aerated Concrete Reinforced Panel,Beton,5,False
Betonrezeptur C45/55 selbstverdichtend (Concrete recipe C45/55 self-compacting),Beton,5,False
Betonrezeptur C50/60 nicht selbstverdichtend (Concrete recipe C50/60 not self-compacting),Beton,5,False
Betonrezeptur C50/60 selbstverdichtend (Concrete recipe C50/60 self-compacting),Beton,5,False
Betonsorte 16345450,Beton,5,False
Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37,Beton,5,False
Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 blast furnace cement,Beton,5,False
Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 fly ash,Beton,5,False
Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 ground granulated blast furnace slag,Beton,5,False
Cement light mortar: T MIM,Beton,5,False
"Concrete - 118 C25/30 XC4, XF1",Beton,5,False
Concrete C12/15,Beton,5,False
Concrete C16/20,Beton,5,False
Concrete C20/25,Beton,5,False
Concrete C25/30,Beton,5,False
Concrete C30/37,Beton,5,False
"Concrete C30/37, Type number 988899192",Beton,5,False
Concrete C35/45,Beton,5,False
"Concrete C40/50, Type number 988429091",Beton,5,False
"Concrete C40/50, Type number 988429096",Beton,5,False
"Concrete C40/50, Type number 988429196",Beton,5,False
Concrete C45/55,Beton,5,False
Concrete C50/60,Beton,5,False
Concrete C55/67,Beton,5,False
Concrete C60/75,Beton,5,False
Concrete C8/10,Beton,5,False
Concrete paving stone,Beton,5,False
Concrete paving stone Stonecycle® with over 40% recycled aggregates,Beton,5,False
Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Beton,5,False
"Concrete turnout sleeper, TSF-A",Beton,5,False
"Concrete turnout sleeper, voestalpine",Beton,5,False
FIS EM Plus,Beton,5,False
FIS V Zero,Beton,5,False
Paving stone of 100% FCN-Klimabeton®,Beton,5,False
Paving stone of 85% FCN-Klimabeton®,Beton,5,False
R-concrete (Betonwerk Büscher),Beton,5,False
Ready-mix concrete C20/25,Beton,5,False
Ready-mix concrete C25/30,Beton,5,False
Ready-mix concrete C30/37,Beton,5,False
Ready-mix concrete C50/60,Beton,5,False
Recycling ready- mix concrete C25/30,Beton,5,False
Recycling ready- mix concrete C50/60,Beton,5,False
Recycling ready-mix concrete C20/25,Beton,5,False
Recycling ready-mix concrete C30/37,Beton,5,False
Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Beton,5,False
"Structural concrete M6582A09 (C30/37, F4, 16, XC4, XF1, XA1, XD1, WA, slow)",Beton,5,False
A2-Betonpflaster- Standardstein grau mit Vorsatz,Betonfertigteile_und_Betonwaren,5,False
Beton-Pflastersteine,Betonfertigteile_und_Betonwaren,5,False
Beton-Pflastersteine mit bis zu  40 % Recyclinganteil,Betonfertigteile_und_Betonwaren,5,False
Büscher wall (Betonwerk Büscher),Betonfertigteile_und_Betonwaren,5,False
Concrete masonry brick,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone 6 cm anthracite,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone 6 cm multicoloured,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone 8 cm anthracite,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone 8 cm grey,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stone 8 cm multi-coloured,Betonfertigteile_und_Betonwaren,5,False
Concrete paving stones/ slabs (average product) (Baustoffwerk LIMEX-VENUSBERG GmbH),Betonfertigteile_und_Betonwaren,5,False
Concrete paving stones/slabs,Betonfertigteile_und_Betonwaren,5,False
"Concrete pipe, non-reinforced",Betonfertigteile_und_Betonwaren,5,False
"Concrete pipe, reinforced",Betonfertigteile_und_Betonwaren,5,False
"Concrete products, multicolored with a surface layer",Betonfertigteile_und_Betonwaren,5,False
"Isospan 1 GaBi Wood-chip concrete shuttering blocks ÖKOPUR and Öko-Expert with integrated wood fibre insulation 36,5/16,5",Betonfertigteile_und_Betonwaren,5,False
Isospan 1 GaBi Wood-chip concrete shuttering blocks ÖKOPUR and Öko-Expert with integrated wood fibre insulation 43/20,Betonfertigteile_und_Betonwaren,5,False
Isospan 1 GaBi Wood-chip concrete shuttering blocks ÖKOPUR and Öko-Expert with integrated wood fibre insulation 43/23,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks Expert 43/15 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
"Isospan 2 GaBi Wood-chip concrete shuttering blocks Expert 43/16,5 with integrated EPS insulation",Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks Expert 43/20 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks Expert 43/23 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 25/6 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 30/5 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 30/7 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 30/9 with integrated EPS insulation,Betonfertigteile_und_Betonwaren,5,False
"Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 36,5/10,5 with integrated EPS insulation",Betonfertigteile_und_Betonwaren,5,False
"Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 36,5/13,5 with integrated EPS insulation",Betonfertigteile_und_Betonwaren,5,False
"Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 36,5/16,5 with integrated EPS insulation",Betonfertigteile_und_Betonwaren,5,False
"Isospan 2 GaBi Wood-chip concrete shuttering blocks SILVER S 36,5/5 with integrated EPS insulation",Betonfertigteile_und_Betonwaren,5,False
"Isospan 3 GaBi Wood-chip concrete shuttering blocks ISOPUR with integrated PU insulation 36,5/16,5",Betonfertigteile_und_Betonwaren,5,False
"Isospan 3 GaBi Wood-chip concrete shuttering blocks ISOPUR with integrated PU insulation 36,5/16,5",Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein IW 25,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein IW 30,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein N15,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein N18,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein N20,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein N22,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein N25,Betonfertigteile_und_Betonwaren,5,False
Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein TW30,Betonfertigteile_und_Betonwaren,5,False
Pre-stressed carbon fibre-reinforced concrete element CPC 40-2-2,Betonfertigteile_und_Betonwaren,5,False
Pre-stressed carbon fibre-reinforced concrete element CPC 70-4-4,Betonfertigteile_und_Betonwaren,5,False
"Precast concrete elements for walls, pillars and beams (Based on the concrete recipe type 44)",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete elements for walls, pillars and beams (Based on the concrete recipe type 44b)",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete elements for walls, pillars and beams (Based on the concrete recipe type 5)",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete elements for walls, pillars and beams Based on the concrete recipe Type 66b",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete part, stairs, (1,1 m wide, 9 steps each 16 cm)",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete slab, ceiling, thickness 20cm",Betonfertigteile_und_Betonwaren,5,False
"Precast concrete wall, thickness 12cm",Betonfertigteile_und_Betonwaren,5,False
"Shafts and pipes, unreinforced, compressive strength class C40/50",Betonfertigteile_und_Betonwaren,5,False
Pumping of 1 m3 concrete,Betonieren,5,False
COMAX Reinforcement Continuity System,Betonstabstahl,5,False
Hot Rolled Concrete Reinforcing Coils,Betonstabstahl,5,False
Hot Rolled concrete reinforcing bars,Betonstabstahl,5,False
Hot Rolled concrete reinforcing coils,Betonstabstahl,5,False
Hot rolled concrete reinforcing stretched coils,Betonstabstahl,5,False
Reinforcing Steel Coils & Bars,Betonstabstahl,5,False
Reinforcing stabilized three and seven-wire strands with and without dents with a nominal tensile strength of 1670÷1860 N /mm2 with a diameter of 6.5÷15.7 mm (PC-strand),Betonstabstahl,5,False
Reinforcing steel bars,Betonstabstahl,5,False
Reinforcing steel in bars,Betonstabstahl,5,False
Reinforcing steel in coils,Betonstabstahl,5,False
SAS 835/1035,Betonstabstahl,5,False
"SAS thread bar (SAS 500/550, SAS 500/600 ULTS, SAS 500/700, SAS 550/620, SAS 555/700, SAS 670/800, SAS 800/950 FL, SAS 900/1050 FC, SAS 900/1050 SN)",Betonstabstahl,5,False
"SAS thread bar (SAS E360, SAS 450/700, SAS 650/800, SAS 670/800, SAS 750/875 FS, SAS 900/1100 FA, SAS 900/1100 FX, SAS 950/1050, SAS 1100/1320)",Betonstabstahl,5,False
"Steel fiber: waved(undulated), with hooked ends, with flattened ends",Betonstabstahl,5,False
Steel rebar B500B/ K500C-T/ K500B-T/ B500NC,Betonstabstahl,5,False
Weldable hot rolled reinforcing steel bars,Betonstabstahl,5,False
Wire Rod,Betonstabstahl,5,False
Wire Rods,Betonstabstahl,5,False
Wire rod,Betonstabstahl,5,False
Wire rod,Betonstabstahl,5,False
Meshes,Betonstahlmatten,5,False
Reinforcement steel wire,Betonstahlmatten,5,False
Reinforcing steel mesh,Betonstahlmatten,5,False
Steel Welded Fabrics & Lattice Girders,Betonstahlmatten,5,False
Welded Mesh,Betonstahlmatten,5,False
Welded Mesh,Betonstahlmatten,5,False
Microsit®10,Betonzusatzmittel,5,False
Microsit®20,Betonzusatzmittel,5,False
"Mixed-in-Place (MIP) Construction material, class 150-230",Betonzusatzmittel,5,False
"Mixed-in-Place (MIP) Construction material, class 230-360",Betonzusatzmittel,5,False
"Mixed-in-Place (MIP) Construction material, class 360-520",Betonzusatzmittel,5,False
"Mixed-in-Place (MIP) Construction material, class 520-600",Betonzusatzmittel,5,False
EPD reinforcing and fastening systems  - solidian GmbH - solidian ANTICRACK,Bewehrung,5,False
Reinforcement and fastening system - solidian GmbH - solidian GRID Q85-CCE-21-E5 (2022),Bewehrung,5,False
Reinforcement and fastening system - solidian GmbH - solidian REBAR,Bewehrung,5,False
Dry leveling fill - Dr. Carl Riffer Baustoffe GmbH & Co. KG - Rotocell,Bims,5,False
Dry leveling fill - Dr. Carl Riffer Baustoffe GmbH & Co. KG - Rotocell PLUS,Bims,5,False
Lava granulate,Bims,5,False
Pumice gravel,Bims,5,False
Pumice sand,Bims,5,False
Washed pumice,Bims,5,False
Barge (average),Binnenschiff,5,False
Biogas (1 kg),Biogas,5,False
"Bitumen cold adhesive (60% bitumen, 23% solvent, 17% water)",Bitumen,5,False
"Bitumen emulsion (40% bitumen, 60% water)",Bitumen,5,False
Bitumen sheets G 200 S4,Bitumen-Dachbahnen,5,False
Bitumen sheets PYE PV 200 S5 (non-slated),Bitumen-Dachbahnen,5,False
Bitumen sheets PYE-PV 200 S5 ns (slated),Bitumen-Dachbahnen,5,False
Bitumen sheets V 60,Bitumen-Dachbahnen,5,False
RESITRIX® MB und CL,Bitumen-Dachbahnen,5,False
"RESITRIX® SK W Full Bond, RESITRIX® SW und RESITRIX® SK Partial Bond",Bitumen-Dachbahnen,5,False
5.3.01. Plastic-modified bitumen thick coating,Bitumenbeschichtungen,5,False
Lead sheets,Bleibleche,5,False
Expanded glass granulate,Blähglas,5,False
Expanded shale,Blähschiefer,5,False
1.2.04Expanded clay sand,Blähton,5,False
Expanded clay granulate,Blähton,5,False
Glued laminated timber,Brettschichtholz_(BSH),5,False
Glued laminated timber,Brettschichtholz_(BSH),5,False
Glued laminated timber - special shapes (German average),Brettschichtholz_(BSH),5,False
Glued laminated timber - straight shapes (German average),Brettschichtholz_(BSH),5,False
"Glued laminated timber, glued solid timber, block glued glulam, special components",Brettschichtholz_(BSH),5,False
HASSLACHER CROSS LAMINATED TIMBER,Brettschichtholz_(BSH),5,False
Laminated timber planks coniferous wood (generic),Brettschichtholz_(BSH),5,False
Schilliger Glued Laminated Timber according to EN 14080,Brettschichtholz_(BSH),5,False
best wood BSH,Brettschichtholz_(BSH),5,False
Cross laminated timber,Brettschichtholzplatte,5,False
Cross laminated timber (German average),Brettschichtholzplatte,5,False
TILLY solid wood panel,Brettschichtholzplatte,5,False
Green Roof System,Böden,5,False
Calciumsilikat,Calcium-Silikathydrat,5,True
Porenbeton,Calcium-Silikathydrat,5,True
Green roof extensive (without stainless steel railing),Dachaufbauten,5,False
Green roof extensive with stainless steel railing,Dachaufbauten,5,False
Green roof intensive with stainless steel railing,Dachaufbauten,5,False
1.3.11. Roof tiles (concrete),Dachsteine,5,False
Roof tile,Dachziegel,5,False
Roofing tiles (including accessories),Dachziegel,5,False
Dampfsperre,Dampfbremse,5,True
"AQUAPANEL® Cement Board Rooftop 12,5 mm",Decken,5,False
AQUAPANEL® Cement Board Rooftop 6 mm,Decken,5,False
BRESPA-Decke Typ A15B,Decken,5,False
BRESPA-Decke Typ A20B,Decken,5,False
BRESPA-Decke Typ A20Q,Decken,5,False
BRESPA-Decke Typ A22B,Decken,5,False
BRESPA-Decke Typ A26B,Decken,5,False
BRESPA-Decke Typ A26Q,Decken,5,False
BRESPA-Decke Typ A32V,Decken,5,False
BRESPA-Decke Typ A40V,Decken,5,False
"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated",Decken,5,False
"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",Decken,5,False
ETFE-Membrane,Decken,5,False
"AMF ECOMIN & ARMSTRONG Basic Range, AMF THERMATEX & ARMSTRONG Standard Range (Pontalier)",Deckenplatten,5,False
AMF THERMATEX & ARMSTRONG Acoustic Range (Pontarlier),Deckenplatten,5,False
"Bioguard Acoustic, Ultima",Deckenplatten,5,False
"Bioguard Plain, ANF",Deckenplatten,5,False
Classic Max,Deckenplatten,5,False
Dune Max,Deckenplatten,5,False
Fine Fissured Hi NRC,Deckenplatten,5,False
HUMID Module,Deckenplatten,5,False
Mineral fibre ceiling board (15 mm),Deckenplatten,5,False
THERMATEX Acoustic,Deckenplatten,5,False
"THERMATEX Acoustic Medical, THERMATEX Acoustic",Deckenplatten,5,False
THERMATEX Basic & Standard,Deckenplatten,5,False
TOPIQ Efficient pro,Deckenplatten,5,False
TOPIQ Efficient pro Hygena,Deckenplatten,5,False
TOPIQ Prime ? Board,Deckenplatten,5,False
TOPIQ Prime ? Tegular,Deckenplatten,5,False
TOPIQ Prime Hygena ? Board,Deckenplatten,5,False
TOPIQ Prime Hygena ? Tegular,Deckenplatten,5,False
WEM Climate Panel,Deckenplatten,5,False
Wet Felt Laminated Mineral Ceiling Tiles (GR),Deckenplatten,5,False
Wet Felt Laminated Mineral Ceiling Tiles (PT),Deckenplatten,5,False
Wet Felt Mineral Ceiling Tiles (GR),Deckenplatten,5,False
Wet Felt Mineral Ceiling Tiles (PT),Deckenplatten,5,False
"Applicationpaint emulsion, dispersion paint",Dispersion,5,False
StoColor Lotusan®,Dispersion,5,False
"Dispersion-based products, group 1",Dispersionsklebstoffe,5,False
"Dispersion-based products, group 2",Dispersionsklebstoffe,5,False
"Dispersion-based products, group 3",Dispersionsklebstoffe,5,False
"Dispersion-based products, group 4",Dispersionsklebstoffe,5,False
Fabric Tape,Dispersionsklebstoffe,5,False
Film Tapes,Dispersionsklebstoffe,5,False
Skirting Tapes,Dispersionsklebstoffe,5,False
Acrylic bath and shower tub,Dusch-_und_Badewannen,5,False
"Acrylic bathtubs, shower trays and bath panels",Dusch-_und_Badewannen,5,False
ECB roofing membrane according to DIN 16729 (with PES fleece),ECB-Dachbahnen_(Ethylen-Copolymer-Bitumen),5,False
"Expanded Polystyrene (EPS) Foam Insulation (grey, density 15 kg/m³)",EPS_grau,5,False
"Expanded Polystyrene (EPS) Foam Insulation (grey, density 20 to 25 kg/m³)",EPS_grau,5,False
VARTDAL BIOPOR® GRÅ,EPS_grau,5,False
VARTDAL BIOPOR® HVIT,EPS_grau,5,False
blaugelb Triotherm+ Profiles,EPS_grau,5,False
blaugelb insulation panel EPS,EPS_grau,5,False
blaugelb insulation panel MultiPro EPS,EPS_grau,5,False
blaugelb plinth thermal insulation profile EPS,EPS_grau,5,False
blaugelb sill connection profile EPS,EPS_grau,5,False
Dalmatiner EPS Boards 032,EPS_grau-weiß,5,False
Dalmatiner EPS Boards 034,EPS_grau-weiß,5,False
SAGEX expanded polystyrene,EPS_grau-weiß,5,False
2.2.01. EPS rigid foam insulation,EPS_weiß,5,False
Expanded Polystyrene (EPS) Foam Insulation (density 15 kg/m³),EPS_weiß,5,False
Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),EPS_weiß,5,False
Expanded Polystyrene (EPS) Foam Insulation (density 25 kg/m³),EPS_weiß,5,False
Expanded Polystyrene (EPS) Foam Insulation (density 30 kg/m³),EPS_weiß,5,False
Polystyrene foam filling (cement bound),EPS_weiß,5,False
Polystyrene foam filling (without binder),EPS_weiß,5,False
EVA roof sheets,EVA-Dachbahnen_(Etylen-Vinylacetat),5,False
NiroSan® & NiroTherm® | Stainless Steel Fittings (SANHA GmbH),Edelstahl_Trinkwasserrohre,5,False
Stainless steel drinking water pipe,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Prestabo,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Prestabo pipe,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Sanpress Inox G press connector,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Sanpress Inox LF press connector,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Sanpress Inox pipe,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Sanpress Inox press connector,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Sanpress pipe,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Temponox pipe,Edelstahl_Trinkwasserrohre,5,False
connecting technology - Viega - Temponox press connector,Edelstahl_Trinkwasserrohre,5,False
Extension module 90 43,Edelstahlbeschläge,5,False
Object fittings - HAFI Beschläge GmbH - Door handle sets,Edelstahlbeschläge,5,False
Panic and deadbolt locking device,Edelstahlbeschläge,5,False
Stainless steel sheet,Edelstahlbleche,5,False
"Stainless steel floor drains: Furo 142 (includes Furo 006, Furo 007, Furo 008, Furo 104, Furo 105, Furo 139, Furo 141, Furo 170)",Edelstahlprofile,5,False
"Stainless steel floor drains: Furo 165 (includes Furo 152, Furo 140)",Edelstahlprofile,5,False
EPDM roof sheets,Elastomer-Dachbahnen,5,False
Majrex 200 and Majpell 5,Elastomer-Dachbahnen,5,False
Sarnafil TG 76 FSA,Elastomer-Dachbahnen,5,False
Kielsteg Elemente aus Holz mit innerem Fachwerk PLY 158 kg/m³,Elemente_aus_Holzwerkstoffen,5,False
Kielsteg elements made of wood with inner framework OSB 158.3 kg/m³,Elemente_aus_Holzwerkstoffen,5,False
Thermal energy from natural gas,Erdgas,5,False
CALCIUM SULPHATE FLOWING SCREED AND CONVENTIONAL CALCIUM SULPHATE SCREED,Estrich_trocken,5,False
Calcium sulfate screed,Estrich_trocken,5,False
Cement screed,Estrich_trocken,5,False
Light screed floor: PAVI LIGHT,Estrich_trocken,5,False
Screed Mortar - Calcium Sulphate Screed,Estrich_trocken,5,False
Synthetic resin screed,Estrich_trocken,5,False
Expanded cork,Expandierter_Kork,5,False
Elevator basic component (dependent of floor),Fahrstuhl,5,False
Elevator basic component (independent of floor),Fahrstuhl,5,False
Escalator basic component (dependent on lifting height),Fahrtreppe,5,False
Escalator basic component (independent of lifting height),Fahrtreppe,5,False
Cedral Sidings,Faserzement,5,False
Cementex/Cementex Extreme,Faserzement,5,False
Fibre cement facade panel,Faserzement,5,False
Door and window hardware S 111/162 Polyamide,Fenstergriffe,5,False
Electromechanical accessories - SIEGENIA-AUBI KG - Smart window handle,Fenstergriffe,5,False
Object fittings - HAFI Beschläge GmbH - Window handles with ball catches,Fenstergriffe,5,False
Window handle,Fenstergriffe,5,False
District heating from biogas,Fernwärme,5,False
District heating from biomass (solid),Fernwärme,5,False
District heating from hard coal,Fernwärme,5,False
District heating from light fuel oil,Fernwärme,5,False
District heating from lignite,Fernwärme,5,False
District heating from natural gas,Fernwärme,5,False
District heating from waste,Fernwärme,5,False
District heating mix Germany,Fernwärme,5,False
Fire resistant glass F30,Feuer-_Rauchschutzsysteme,5,False
Finger protection systems - athmer oHG - Finger protection roller blind,Fingerschutzsysteme,5,False
Finger protection systems - athmer oHG - Integrated finger protection system,Fingerschutzsysteme,5,False
Finger protection systems - athmer oHG - Protective profiles on the hinge side,Fingerschutzsysteme,5,False
Italian Ceramic Tiles,Fliesen_und_Platten,5,False
Slates,Fliesen_und_Platten,5,False
Stoneware tiles glazed,Fliesen_und_Platten,5,False
Stoneware tiles unglazed,Fliesen_und_Platten,5,False
Liquefied petroleum gas (LPG),Flüssiggas,5,False
Bostik Tätskiktsfolie Pro LX,Folien_zur_Abdichtung,5,False
LIP Folie G3,Folien_zur_Abdichtung,5,False
"PE foil, dimpled",Folien_zur_Abdichtung,5,False
PE-HD with PP fleece for sealing,Folien_zur_Abdichtung,5,False
PVB film (Trosifol®),Folien_zur_Abdichtung,5,False
Polyfleece SX® 100,Folien_zur_Abdichtung,5,False
Polyfleece SX® 1000,Folien_zur_Abdichtung,5,False
Polyfleece SX® 1000 Radon,Folien_zur_Abdichtung,5,False
Polyfleece SX® 1000 Wall,Folien_zur_Abdichtung,5,False
Radon barrier,Folien_zur_Abdichtung,5,False
Radon barrier_Alpha Fugt og Radonspærre,Folien_zur_Abdichtung,5,False
Tyvek® 2506B,Folien_zur_Abdichtung,5,False
Tyvek® 2507B,Folien_zur_Abdichtung,5,False
Tyvek® 2508B,Folien_zur_Abdichtung,5,False
Tyvek® 2524B,Folien_zur_Abdichtung,5,False
"Tyvek® Monolayer 60 (1060B, 1560B, 2460B)",Folien_zur_Abdichtung,5,False
Tyvek® Monolayer 70 (1570B),Folien_zur_Abdichtung,5,False
"Tyvek® Monolayer 80 (1580B, 2480B)",Folien_zur_Abdichtung,5,False
BauBuche,Funierschichtholz,5,False
Laminated veneer board (generic),Funierschichtholz,5,False
Pollmeier LVL,Funierschichtholz,5,False
End of life copper pipes (blank),Gebäudetechnik,5,False
End of life copper pipes (sheathed),Gebäudetechnik,5,False
End of life stoneware pipe,Gebäudetechnik,5,False
Anhydrite (CaSO4),Gips,5,False
Gypsum (CaSO4 alpha semihydrate),Gips,5,False
Gypsum (CaSO4 beta hemihydrate),Gips,5,False
Gypsum stone (CaSO4-Dihydrate),Gips,5,False
"Mixed inert NHL-based mortar: T LIVEL ECO, STONE COVER",Gips,5,False
flooring elements,Gips,5,False
gypsum fibre board,Gips,5,False
FIRE-RESISTANT PLASTERBOARD / Tool,Gipsplatten,5,False
GRG board EN / Tool,Gipsplatten,5,False
Gypsum fibre board (10 mm),Gipsplatten,5,False
"Gypsum plaster board (fire protection, 12.5 mm)",Gipsplatten,5,False
"Gypsum plaster board (impregnated, 12.5 mm)",Gipsplatten,5,False
"Gypsum plaster board (perforated, 12.5 mm)",Gipsplatten,5,False
Gypsum wallboard (100 mm),Gipsplatten,5,False
Hartgipsplatte EN / Tool,Gipsplatten,5,False
IMPREGNATED PLASTERBOARD / Tool,Gipsplatten,5,False
Knauf GIFAfloor DB 30 green,Gipsplatten,5,False
Knauf GIFAfloor DB 36 green,Gipsplatten,5,False
Knauf GIFAfloor DB 40 green,Gipsplatten,5,False
Knauf Safeboard GKF,Gipsplatten,5,False
Knauf Silentboard GKF,Gipsplatten,5,False
Massive gypsum blocks according to DIN EN 12859 / Tool,Gipsplatten,5,False
PERFORATED PLASTERBOARD / Tool,Gipsplatten,5,False
PLASTERBOARD / Tool,Gipsplatten,5,False
gypsum fibre board,Gipsplatten,5,False
1.3.16. Glass reinforcement grid,Glasbausteine,5,False
Glass bricks,Glasbausteine,5,False
PIPELANE pipe sections +A2,Glaswolle,5,False
"SAGLAN glass wool, bonded with bio-based adhesive +A2",Glaswolle,5,False
"SAGLAN glass wool, bonded with phenolic resin +A2",Glaswolle,5,False
GLAPOR cellular glass gravel,Granulat,5,False
5.1.01. Dispersion plaster,Grundierungen_Farben_und_Putze,5,False
"Application primer emulsion, dispersion paint",Grundierungen_Farben_und_Putze,5,False
"Application primer emulsion, silicate dispersion paint",Grundierungen_Farben_und_Putze,5,False
Dr. Schutz® PU Anticolor,Grundierungen_Farben_und_Putze,5,False
Dr. Schutz® PU Color,Grundierungen_Farben_und_Putze,5,False
Dr. Schutz® PU Resin Sealer,Grundierungen_Farben_und_Putze,5,False
Dr. Schutz® PU Sealer,Grundierungen_Farben_und_Putze,5,False
Dr. Schutz® UV PU Sealer,Grundierungen_Farben_und_Putze,5,False
Passive Purple,Grundierungen_Farben_und_Putze,5,False
"Waterproof, flexible protective layer under ceramic coverings",Grundierungen_Farben_und_Putze,5,False
"6.2.02. Tufted carpet tiles (PA 6), LC3",Gummi-_Kautschuk-Bodenbeläge,5,False
REGUPOL rolls and sheets,Gummi-_Kautschuk-Bodenbeläge,5,False
"Rubber floor covering profiled EN 12199 (3,55 mm)",Gummi-_Kautschuk-Bodenbeläge,5,False
Rubber floor covering with foam coating EN 1816 (4 mm),Gummi-_Kautschuk-Bodenbeläge,5,False
norament® 928 ed,Gummi-_Kautschuk-Bodenbeläge,5,False
noraplan® acoustic,Gummi-_Kautschuk-Bodenbeläge,5,False
noraplan® ed,Gummi-_Kautschuk-Bodenbeläge,5,False
noraplan® ultra grip,Gummi-_Kautschuk-Bodenbeläge,5,False
noraplan® uni,Gummi-_Kautschuk-Bodenbeläge,5,False
Connecting technology - Viega GmbH & Co. KG - Easytop system faucets,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
